year,carrier,salida,llegada,dif
2013,WN,2013-07-31T12:00:00Z,,
2013,VX,2013-07-31T12:00:00Z,,
2013,9E,2013-07-31T12:00:00Z,,
2013,B6,2013-07-31T12:00:00Z,,
2013,UA,2013-07-31T12:00:00Z,,
2013,UA,2013-07-31T12:00:00Z,,
2013,DL,2013-07-31T12:00:00Z,,
2013,WN,2013-07-31T12:00:00Z,,
2013,EV,2013-07-31T13:00:00Z,,
2013,B6,2013-07-31T12:00:00Z,,
2013,EV,2013-07-31T12:00:00Z,,
2013,AA,2013-07-31T12:00:00Z,,
2013,DL,2013-07-31T13:00:00Z,,
2013,AA,2013-07-31T12:00:00Z,,
2013,US,2013-07-31T13:00:00Z,,
2013,B6,2013-07-31T12:00:00Z,,
2013,B6,2013-07-31T12:00:00Z,,
2013,UA,2013-07-31T12:00:00Z,,
2013,AA,2013-07-31T12:00:00Z,,
2013,B6,2013-07-31T12:00:00Z,,
2013,US,2013-07-31T13:00:00Z,,
2013,MQ,2013-07-31T12:00:00Z,,
2013,MQ,2013-07-31T12:00:00Z,,
2013,DL,2013-07-31T12:00:00Z,,
2013,B6,2013-07-31T13:00:00Z,,
2013,EV,2013-07-31T13:00:00Z,,
2013,EV,2013-07-31T13:00:00Z,,
2013,AA,2013-07-31T13:00:00Z,,
2013,B6,2013-07-31T13:00:00Z,,
2013,UA,2013-07-31T12:00:00Z,,
2013,DL,2013-07-31T13:00:00Z,,
2013,9E,2013-07-31T13:00:00Z,,
2013,B6,2013-07-31T13:00:00Z,,
2013,UA,2013-07-31T13:00:00Z,,
2013,DL,2013-07-31T12:00:00Z,,
2013,DL,2013-07-31T13:00:00Z,,
2013,EV,2013-07-31T12:00:00Z,,
2013,B6,2013-07-31T13:00:00Z,,
2013,DL,2013-07-31T13:00:00Z,,
2013,EV,2013-07-31T13:00:00Z,,
2013,9E,2013-07-31T13:00:00Z,,
2013,UA,2013-07-31T13:00:00Z,,
2013,DL,2013-07-31T13:00:00Z,,
2013,US,2013-07-31T12:00:00Z,,
2013,MQ,2013-07-31T13:00:00Z,,
2013,MQ,2013-07-31T13:00:00Z,,
2013,FL,2013-07-31T13:00:00Z,,
2013,DL,2013-07-31T13:00:00Z,,
2013,EV,2013-07-31T13:00:00Z,,
2013,B6,2013-07-31T13:00:00Z,,
2013,MQ,2013-07-31T13:00:00Z,,
2013,9E,2013-07-31T13:00:00Z,,
2013,AA,2013-07-31T13:00:00Z,,
2013,B6,2013-07-31T13:00:00Z,,
2013,US,2013-07-31T13:00:00Z,,
2013,DL,2013-07-31T13:00:00Z,,
2013,DL,2013-07-31T13:00:00Z,,
2013,DL,2013-07-31T13:00:00Z,,
2013,EV,2013-07-31T13:00:00Z,,
2013,9E,2013-07-31T13:00:00Z,,
2013,EV,2013-07-31T13:00:00Z,,
2013,EV,2013-07-31T13:00:00Z,,
2013,MQ,2013-07-31T13:00:00Z,,
2013,9E,2013-07-31T13:00:00Z,,
2013,MQ,2013-07-31T13:00:00Z,,
2013,US,2013-07-31T13:00:00Z,,
2013,DL,2013-07-31T13:00:00Z,,
2013,EV,2013-07-31T13:00:00Z,,
2013,DL,2013-07-31T13:00:00Z,,
2013,9E,2013-07-31T13:00:00Z,,
2013,AA,2013-07-31T13:00:00Z,,
2013,UA,2013-07-31T13:00:00Z,,
2013,EV,2013-07-31T13:00:00Z,,
2013,UA,2013-07-31T13:00:00Z,,
2013,UA,2013-07-31T13:00:00Z,,
2013,EV,2013-07-31T13:00:00Z,,
2013,UA,2013-07-31T13:00:00Z,,
2013,AA,2013-07-31T13:00:00Z,,
2013,MQ,2013-07-31T13:00:00Z,,
2013,EV,2013-07-31T13:00:00Z,,
2013,B6,2013-07-31T13:00:00Z,,
2013,B6,2013-07-31T13:00:00Z,,
2013,B6,2013-07-31T13:00:00Z,,
2013,UA,2013-07-31T13:00:00Z,,
2013,EV,2013-07-31T13:00:00Z,,
2013,EV,2013-07-31T13:00:00Z,,
2013,US,2013-07-31T13:00:00Z,,
2013,UA,2013-07-31T13:00:00Z,,
2013,EV,2013-07-31T13:00:00Z,,
2013,EV,2013-07-31T13:00:00Z,,
2013,AA,2013-07-31T13:00:00Z,,
2013,DL,2013-07-31T13:00:00Z,,
2013,9E,2013-07-31T13:00:00Z,,
2013,B6,2013-07-31T14:00:00Z,,
2013,UA,2013-07-31T13:00:00Z,,
2013,UA,2013-07-31T14:00:00Z,,
2013,B6,2013-07-31T13:00:00Z,,
2013,B6,2013-07-31T14:00:00Z,,
2013,US,2013-07-31T14:00:00Z,,
2013,UA,2013-07-31T13:00:00Z,,
2013,UA,2013-07-31T13:00:00Z,,
2013,DL,2013-07-31T14:00:00Z,,
2013,B6,2013-07-31T14:00:00Z,,
2013,UA,2013-07-31T14:00:00Z,,
2013,DL,2013-07-31T14:00:00Z,,
2013,AA,2013-07-31T14:00:00Z,,
2013,US,2013-07-31T14:00:00Z,,
2013,EV,2013-07-31T14:00:00Z,,
2013,AA,2013-07-31T13:00:00Z,,
2013,DL,2013-07-31T13:00:00Z,,
2013,DL,2013-07-31T14:00:00Z,,
2013,DL,2013-07-31T14:00:00Z,,
2013,B6,2013-07-31T14:00:00Z,,
2013,UA,2013-07-31T14:00:00Z,,
2013,EV,2013-07-31T14:00:00Z,,
2013,UA,2013-07-31T14:00:00Z,,
2013,EV,2013-07-31T14:00:00Z,,
2013,VX,2013-07-31T14:00:00Z,,
2013,MQ,2013-07-31T14:00:00Z,,
2013,AA,2013-07-31T14:00:00Z,,
2013,DL,2013-07-31T14:00:00Z,,
2013,EV,2013-07-31T14:00:00Z,,
2013,AA,2013-07-31T14:00:00Z,,
2013,UA,2013-07-31T14:00:00Z,,
2013,DL,2013-07-31T14:00:00Z,,
2013,B6,2013-07-31T14:00:00Z,,
2013,EV,2013-07-31T14:00:00Z,,
2013,B6,2013-07-31T14:00:00Z,,
2013,UA,2013-07-31T14:00:00Z,,
2013,B6,2013-07-31T11:00:00Z,,
2013,B6,2013-07-31T14:00:00Z,,
2013,VX,2013-07-31T14:00:00Z,,
2013,WN,2013-07-31T14:00:00Z,,
2013,DL,2013-07-31T13:00:00Z,,
2013,B6,2013-07-31T14:00:00Z,,
2013,B6,2013-07-31T14:00:00Z,,
2013,B6,2013-07-31T14:00:00Z,,
2013,DL,2013-07-31T14:00:00Z,,
2013,9E,2013-07-31T14:00:00Z,,
2013,9E,2013-07-31T14:00:00Z,,
2013,WN,2013-07-31T14:00:00Z,,
2013,AA,2013-07-31T14:00:00Z,,
2013,WN,2013-07-31T14:00:00Z,,
2013,MQ,2013-07-31T14:00:00Z,,
2013,VX,2013-07-31T14:00:00Z,,
2013,MQ,2013-07-31T14:00:00Z,,
2013,EV,2013-07-31T14:00:00Z,,
2013,UA,2013-07-31T14:00:00Z,,
2013,AA,2013-07-31T14:00:00Z,,
2013,9E,2013-07-31T14:00:00Z,,
2013,EV,2013-07-31T15:00:00Z,,
2013,AA,2013-07-31T14:00:00Z,,
2013,B6,2013-07-31T14:00:00Z,,
2013,US,2013-07-31T14:00:00Z,,
2013,UA,2013-07-31T14:00:00Z,,
2013,US,2013-07-31T15:00:00Z,,
2013,UA,2013-07-31T15:00:00Z,,
2013,US,2013-07-31T15:00:00Z,,
2013,DL,2013-07-31T15:00:00Z,,
2013,HA,2013-07-31T15:00:00Z,,
2013,UA,2013-07-31T15:00:00Z,,
2013,DL,2013-07-31T14:00:00Z,,
2013,DL,2013-07-31T15:00:00Z,,
2013,FL,2013-07-31T15:00:00Z,,
2013,B6,2013-07-31T14:00:00Z,,
2013,MQ,2013-07-31T15:00:00Z,,
2013,EV,2013-07-31T15:00:00Z,,
2013,US,2013-07-31T15:00:00Z,,
2013,UA,2013-07-31T15:00:00Z,,
2013,UA,2013-07-31T15:00:00Z,,
2013,B6,2013-07-31T15:00:00Z,,
2013,EV,2013-07-31T14:00:00Z,,
2013,AA,2013-07-31T15:00:00Z,,
2013,US,2013-07-31T15:00:00Z,,
2013,DL,2013-07-31T15:00:00Z,,
2013,DL,2013-07-31T15:00:00Z,,
2013,US,2013-07-31T15:00:00Z,,
2013,EV,2013-07-31T15:00:00Z,,
2013,EV,2013-07-31T15:00:00Z,,
2013,B6,2013-07-31T15:00:00Z,,
2013,DL,2013-07-31T15:00:00Z,,
2013,EV,2013-07-31T15:00:00Z,,
2013,US,2013-07-31T15:00:00Z,,
2013,UA,2013-07-31T15:00:00Z,,
2013,EV,2013-07-31T15:00:00Z,,
2013,B6,2013-07-31T15:00:00Z,,
2013,B6,2013-07-31T15:00:00Z,,
2013,B6,2013-07-31T15:00:00Z,,
2013,EV,2013-07-31T15:00:00Z,,
2013,AA,2013-07-31T15:00:00Z,,
2013,AA,2013-07-31T15:00:00Z,,
2013,EV,2013-07-31T15:00:00Z,,
2013,EV,2013-07-31T14:00:00Z,,
2013,EV,2013-07-31T15:00:00Z,,
2013,UA,2013-07-31T15:00:00Z,,
2013,EV,2013-07-31T15:00:00Z,,
2013,DL,2013-07-31T15:00:00Z,,
2013,DL,2013-07-31T15:00:00Z,,
2013,B6,2013-07-31T15:00:00Z,,
2013,US,2013-07-31T16:00:00Z,,
2013,MQ,2013-07-31T15:00:00Z,,
2013,DL,2013-07-31T16:00:00Z,,
2013,DL,2013-07-31T16:00:00Z,,
2013,DL,2013-07-31T16:00:00Z,,
2013,US,2013-07-31T16:00:00Z,,
2013,EV,2013-07-31T16:00:00Z,,
2013,UA,2013-07-31T16:00:00Z,,
2013,DL,2013-07-31T16:00:00Z,,
2013,MQ,2013-07-31T16:00:00Z,,
2013,UA,2013-07-31T15:00:00Z,,
2013,UA,2013-07-31T15:00:00Z,,
2013,DL,2013-07-31T16:00:00Z,,
2013,B6,2013-07-31T15:00:00Z,,
2013,UA,2013-07-31T16:00:00Z,,
2013,WN,2013-07-31T16:00:00Z,,
2013,MQ,2013-07-31T16:00:00Z,,
2013,UA,2013-07-31T16:00:00Z,,
2013,B6,2013-07-31T16:00:00Z,,
2013,B6,2013-07-31T16:00:00Z,,
2013,MQ,2013-07-31T16:00:00Z,,
2013,AA,2013-07-31T16:00:00Z,,
2013,EV,2013-07-31T16:00:00Z,,
2013,B6,2013-07-31T16:00:00Z,,
2013,AA,2013-07-31T16:00:00Z,,
2013,B6,2013-07-31T16:00:00Z,,
2013,B6,2013-07-31T16:00:00Z,,
2013,UA,2013-07-31T16:00:00Z,,
2013,YV,2013-07-31T16:00:00Z,,
2013,AA,2013-07-31T16:00:00Z,,
2013,UA,2013-07-31T16:00:00Z,,
2013,US,2013-07-31T16:00:00Z,,
2013,DL,2013-07-31T16:00:00Z,,
2013,VX,2013-07-31T15:00:00Z,,
2013,UA,2013-07-31T16:00:00Z,,
2013,WN,2013-07-31T16:00:00Z,,
2013,DL,2013-07-31T16:00:00Z,,
2013,MQ,2013-07-31T13:00:00Z,,
2013,B6,2013-07-31T16:00:00Z,,
2013,EV,2013-07-31T16:00:00Z,,
2013,AA,2013-07-31T16:00:00Z,,
2013,DL,2013-07-31T16:00:00Z,,
2013,MQ,2013-07-31T16:00:00Z,,
2013,EV,2013-07-31T17:00:00Z,,
2013,VX,2013-07-31T15:00:00Z,,
2013,WN,2013-07-31T16:00:00Z,,
2013,EV,2013-07-31T16:00:00Z,,
2013,EV,2013-07-31T16:00:00Z,,
2013,EV,2013-07-31T16:00:00Z,,
2013,AA,2013-07-31T16:00:00Z,,
2013,US,2013-07-31T17:00:00Z,,
2013,UA,2013-07-31T17:00:00Z,,
2013,US,2013-07-31T17:00:00Z,,
2013,MQ,2013-07-31T17:00:00Z,,
2013,DL,2013-07-31T16:00:00Z,,
2013,DL,2013-07-31T17:00:00Z,,
2013,WN,2013-07-31T17:00:00Z,,
2013,UA,2013-07-31T17:00:00Z,,
2013,EV,2013-07-31T17:00:00Z,,
2013,MQ,2013-07-31T16:00:00Z,,
2013,AA,2013-07-31T17:00:00Z,,
2013,DL,2013-07-31T17:00:00Z,,
2013,DL,2013-07-31T17:00:00Z,,
2013,EV,2013-07-31T17:00:00Z,,
2013,MQ,2013-07-31T16:00:00Z,,
2013,EV,2013-07-31T17:00:00Z,,
2013,9E,2013-07-31T16:00:00Z,,
2013,UA,2013-07-31T17:00:00Z,,
2013,UA,2013-07-31T17:00:00Z,,
2013,B6,2013-07-31T17:00:00Z,,
2013,AA,2013-07-31T17:00:00Z,,
2013,UA,2013-07-31T17:00:00Z,,
2013,B6,2013-07-31T17:00:00Z,,
2013,US,2013-07-31T17:00:00Z,,
2013,AA,2013-07-31T17:00:00Z,,
2013,DL,2013-07-31T17:00:00Z,,
2013,B6,2013-07-31T17:00:00Z,,
2013,EV,2013-07-31T17:00:00Z,,
2013,9E,2013-07-31T17:00:00Z,,
2013,WN,2013-07-31T17:00:00Z,,
2013,UA,2013-07-31T17:00:00Z,,
2013,B6,2013-07-31T17:00:00Z,,
2013,UA,2013-07-31T16:00:00Z,,
2013,UA,2013-07-31T17:00:00Z,,
2013,EV,2013-07-31T17:00:00Z,,
2013,MQ,2013-07-31T16:00:00Z,,
2013,B6,2013-07-31T17:00:00Z,,
2013,AA,2013-07-31T17:00:00Z,,
2013,WN,2013-07-31T17:00:00Z,,
2013,WN,2013-07-31T17:00:00Z,,
2013,EV,2013-07-31T17:00:00Z,,
2013,EV,2013-07-31T17:00:00Z,,
2013,AA,2013-07-31T17:00:00Z,,
2013,B6,2013-07-31T17:00:00Z,,
2013,DL,2013-07-31T17:00:00Z,,
2013,MQ,2013-07-31T17:00:00Z,,
2013,UA,2013-07-31T17:00:00Z,,
2013,DL,2013-07-31T17:00:00Z,,
2013,DL,2013-07-31T17:00:00Z,,
2013,EV,2013-07-31T17:00:00Z,,
2013,EV,2013-07-31T18:00:00Z,,
2013,US,2013-07-31T18:00:00Z,,
2013,MQ,2013-07-31T18:00:00Z,,
2013,MQ,2013-07-31T17:00:00Z,,
2013,US,2013-07-31T18:00:00Z,,
2013,WN,2013-07-31T17:00:00Z,,
2013,UA,2013-07-31T17:00:00Z,,
2013,EV,2013-07-31T18:00:00Z,,
2013,VX,2013-07-31T18:00:00Z,,
2013,AA,2013-07-31T18:00:00Z,,
2013,MQ,2013-07-31T17:00:00Z,,
2013,VX,2013-07-31T18:00:00Z,,
2013,EV,2013-07-31T18:00:00Z,,
2013,UA,2013-07-31T17:00:00Z,,
2013,UA,2013-07-31T18:00:00Z,,
2013,UA,2013-07-31T18:00:00Z,,
2013,UA,2013-07-31T18:00:00Z,,
2013,UA,2013-07-31T17:00:00Z,,
2013,B6,2013-07-31T18:00:00Z,,
2013,US,2013-07-31T18:00:00Z,,
2013,UA,2013-07-31T18:00:00Z,,
2013,AA,2013-07-31T18:00:00Z,,
2013,9E,2013-07-31T18:00:00Z,,
2013,MQ,2013-07-31T18:00:00Z,,
2013,US,2013-07-31T17:00:00Z,,
2013,WN,2013-07-31T18:00:00Z,,
2013,FL,2013-07-31T18:00:00Z,,
2013,F9,2013-07-31T18:00:00Z,,
2013,EV,2013-07-31T18:00:00Z,,
2013,B6,2013-07-31T18:00:00Z,,
2013,B6,2013-07-31T18:00:00Z,,
2013,UA,2013-07-31T17:00:00Z,,
2013,B6,2013-07-31T17:00:00Z,,
2013,MQ,2013-07-31T18:00:00Z,,
2013,DL,2013-07-31T18:00:00Z,,
2013,UA,2013-07-31T18:00:00Z,,
2013,UA,2013-07-31T18:00:00Z,,
2013,AA,2013-07-31T18:00:00Z,,
2013,B6,2013-07-31T18:00:00Z,,
2013,AA,2013-07-31T17:00:00Z,,
2013,EV,2013-07-31T18:00:00Z,,
2013,EV,2013-07-31T18:00:00Z,,
2013,B6,2013-07-31T18:00:00Z,,
2013,WN,2013-07-31T18:00:00Z,,
2013,AA,2013-07-31T18:00:00Z,,
2013,B6,2013-07-31T18:00:00Z,,
2013,EV,2013-07-31T18:00:00Z,,
2013,UA,2013-07-31T18:00:00Z,,
2013,B6,2013-07-31T18:00:00Z,,
2013,B6,2013-07-31T18:00:00Z,,
2013,WN,2013-07-31T18:00:00Z,,
2013,US,2013-07-31T18:00:00Z,,
2013,MQ,2013-07-31T18:00:00Z,,
2013,MQ,2013-07-31T18:00:00Z,,
2013,DL,2013-07-31T18:00:00Z,,
2013,DL,2013-07-31T18:00:00Z,,
2013,US,2013-07-31T19:00:00Z,,
2013,B6,2013-07-31T18:00:00Z,,
2013,AA,2013-07-31T18:00:00Z,,
2013,EV,2013-07-31T19:00:00Z,,
2013,UA,2013-07-31T18:00:00Z,,
2013,EV,2013-07-31T19:00:00Z,,
2013,EV,2013-07-31T19:00:00Z,,
2013,DL,2013-07-31T19:00:00Z,,
2013,FL,2013-07-31T19:00:00Z,,
2013,DL,2013-07-31T18:00:00Z,,
2013,MQ,2013-07-31T19:00:00Z,,
2013,EV,2013-07-31T19:00:00Z,,
2013,FL,2013-07-31T19:00:00Z,,
2013,B6,2013-07-31T18:00:00Z,,
2013,B6,2013-07-31T19:00:00Z,,
2013,B6,2013-07-31T19:00:00Z,,
2013,EV,2013-07-31T19:00:00Z,,
2013,UA,2013-07-31T19:00:00Z,,
2013,EV,2013-07-31T19:00:00Z,,
2013,MQ,2013-07-31T19:00:00Z,,
2013,UA,2013-07-31T18:00:00Z,,
2013,DL,2013-07-31T19:00:00Z,,
2013,B6,2013-07-31T19:00:00Z,,
2013,UA,2013-07-31T18:00:00Z,,
2013,DL,2013-07-31T19:00:00Z,,
2013,EV,2013-07-31T19:00:00Z,,
2013,UA,2013-07-31T19:00:00Z,,
2013,DL,2013-07-31T19:00:00Z,,
2013,9E,2013-07-31T19:00:00Z,,
2013,UA,2013-07-31T19:00:00Z,,
2013,B6,2013-07-31T19:00:00Z,,
2013,B6,2013-07-31T19:00:00Z,,
2013,EV,2013-07-31T19:00:00Z,,
2013,EV,2013-07-31T19:00:00Z,,
2013,US,2013-07-31T19:00:00Z,,
2013,UA,2013-07-31T19:00:00Z,,
2013,9E,2013-07-31T19:00:00Z,,
2013,AA,2013-07-31T19:00:00Z,,
2013,AA,2013-07-31T19:00:00Z,,
2013,MQ,2013-07-31T19:00:00Z,,
2013,UA,2013-07-31T19:00:00Z,,
2013,DL,2013-07-31T19:00:00Z,,
2013,EV,2013-07-31T19:00:00Z,,
2013,9E,2013-07-31T19:00:00Z,,
2013,UA,2013-07-31T19:00:00Z,,
2013,UA,2013-07-31T19:00:00Z,,
2013,AA,2013-07-31T19:00:00Z,,
2013,US,2013-07-31T20:00:00Z,,
2013,UA,2013-07-31T19:00:00Z,,
2013,B6,2013-07-31T20:00:00Z,,
2013,EV,2013-07-31T20:00:00Z,,
2013,AA,2013-07-31T19:00:00Z,,
2013,AA,2013-07-31T20:00:00Z,,
2013,AA,2013-07-31T20:00:00Z,,
2013,B6,2013-07-31T19:00:00Z,,
2013,DL,2013-07-31T19:00:00Z,,
2013,9E,2013-07-31T19:00:00Z,,
2013,US,2013-07-31T20:00:00Z,,
2013,UA,2013-07-31T19:00:00Z,,
2013,EV,2013-07-31T20:00:00Z,,
2013,AA,2013-07-31T18:00:00Z,,
2013,US,2013-07-31T20:00:00Z,,
2013,MQ,2013-07-31T19:00:00Z,,
2013,DL,2013-07-31T19:00:00Z,,
2013,DL,2013-07-31T20:00:00Z,,
2013,MQ,2013-07-31T19:00:00Z,,
2013,UA,2013-07-31T19:00:00Z,,
2013,EV,2013-07-31T19:00:00Z,,
2013,B6,2013-07-31T19:00:00Z,,
2013,UA,2013-07-31T20:00:00Z,,
2013,DL,2013-07-31T19:00:00Z,,
2013,EV,2013-07-31T20:00:00Z,,
2013,AA,2013-07-31T20:00:00Z,,
2013,B6,2013-07-31T19:00:00Z,,
2013,MQ,2013-07-31T19:00:00Z,,
2013,UA,2013-07-31T19:00:00Z,,
2013,DL,2013-07-31T20:00:00Z,,
2013,UA,2013-07-31T20:00:00Z,,
2013,MQ,2013-07-31T20:00:00Z,,
2013,EV,2013-07-31T20:00:00Z,,
2013,EV,2013-07-31T18:00:00Z,,
2013,AA,2013-07-31T20:00:00Z,,
2013,UA,2013-07-31T20:00:00Z,,
2013,UA,2013-07-31T20:00:00Z,,
2013,UA,2013-07-31T20:00:00Z,,
2013,AA,2013-07-31T15:00:00Z,,
2013,MQ,2013-07-31T20:00:00Z,,
2013,MQ,2013-07-31T20:00:00Z,,
2013,DL,2013-07-31T20:00:00Z,,
2013,EV,2013-07-31T20:00:00Z,,
2013,UA,2013-07-31T20:00:00Z,,
2013,DL,2013-07-31T20:00:00Z,,
2013,9E,2013-07-31T19:00:00Z,,
2013,DL,2013-07-31T20:00:00Z,,
2013,EV,2013-07-31T20:00:00Z,,
2013,UA,2013-07-31T20:00:00Z,,
2013,MQ,2013-07-31T20:00:00Z,,
2013,AA,2013-07-31T20:00:00Z,,
2013,MQ,2013-07-31T20:00:00Z,,
2013,WN,2013-07-31T20:00:00Z,,
2013,US,2013-07-31T20:00:00Z,,
2013,DL,2013-07-31T20:00:00Z,,
2013,UA,2013-07-31T20:00:00Z,,
2013,MQ,2013-07-31T20:00:00Z,,
2013,DL,2013-07-31T20:00:00Z,,
2013,DL,2013-07-31T20:00:00Z,,
2013,EV,2013-07-31T19:00:00Z,,
2013,EV,2013-07-31T19:00:00Z,,
2013,B6,2013-07-31T20:00:00Z,,
2013,MQ,2013-07-31T20:00:00Z,,
2013,9E,2013-07-31T19:00:00Z,,
2013,US,2013-07-31T20:00:00Z,,
2013,AA,2013-07-31T20:00:00Z,,
2013,DL,2013-07-31T20:00:00Z,,
2013,9E,2013-07-31T20:00:00Z,,
2013,EV,2013-07-31T20:00:00Z,,
2013,AA,2013-07-31T20:00:00Z,,
2013,UA,2013-07-31T20:00:00Z,,
2013,B6,2013-07-31T20:00:00Z,,
2013,AA,2013-07-31T20:00:00Z,,
2013,UA,2013-07-31T20:00:00Z,,
2013,UA,2013-07-31T20:00:00Z,,
2013,EV,2013-07-31T20:00:00Z,,
2013,EV,2013-07-31T21:00:00Z,,
2013,WN,2013-07-31T20:00:00Z,,
2013,DL,2013-07-31T21:00:00Z,,
2013,DL,2013-07-31T21:00:00Z,,
2013,DL,2013-07-31T20:00:00Z,,
2013,EV,2013-07-31T21:00:00Z,,
2013,EV,2013-07-31T20:00:00Z,,
2013,B6,2013-07-31T20:00:00Z,,
2013,US,2013-07-31T21:00:00Z,,
2013,EV,2013-07-31T20:00:00Z,,
2013,9E,2013-07-31T20:00:00Z,,
2013,B6,2013-07-31T19:00:00Z,,
2013,B6,2013-07-31T21:00:00Z,,
2013,UA,2013-07-31T20:00:00Z,,
2013,EV,2013-07-31T21:00:00Z,,
2013,MQ,2013-07-31T21:00:00Z,,
2013,UA,2013-07-31T20:00:00Z,,
2013,DL,2013-07-31T20:00:00Z,,
2013,US,2013-07-31T21:00:00Z,,
2013,YV,2013-07-31T21:00:00Z,,
2013,AA,2013-07-31T21:00:00Z,,
2013,MQ,2013-07-31T20:00:00Z,,
2013,DL,2013-07-31T20:00:00Z,,
2013,9E,2013-07-31T21:00:00Z,,
2013,MQ,2013-07-31T21:00:00Z,,
2013,UA,2013-07-31T20:00:00Z,,
2013,DL,2013-07-31T20:00:00Z,,
2013,9E,2013-07-31T21:00:00Z,,
2013,EV,2013-07-31T21:00:00Z,,
2013,EV,2013-07-31T21:00:00Z,,
2013,AA,2013-07-31T21:00:00Z,,
2013,WN,2013-07-31T20:00:00Z,,
2013,DL,2013-07-31T21:00:00Z,,
2013,DL,2013-07-31T20:00:00Z,,
2013,B6,2013-07-31T21:00:00Z,,
2013,MQ,2013-07-31T21:00:00Z,,
2013,9E,2013-07-31T20:00:00Z,,
2013,MQ,2013-07-31T21:00:00Z,,
2013,EV,2013-07-31T21:00:00Z,,
2013,DL,2013-07-31T21:00:00Z,,
2013,9E,2013-07-31T19:00:00Z,,
2013,AA,2013-07-31T21:00:00Z,,
2013,B6,2013-07-31T19:00:00Z,,
2013,DL,2013-07-31T21:00:00Z,,
2013,9E,2013-07-31T21:00:00Z,,
2013,9E,2013-07-31T21:00:00Z,,
2013,B6,2013-07-31T21:00:00Z,,
2013,US,2013-07-31T21:00:00Z,,
2013,B6,2013-07-31T21:00:00Z,,
2013,B6,2013-07-31T21:00:00Z,,
2013,EV,2013-07-31T20:00:00Z,,
2013,VX,2013-07-31T21:00:00Z,,
2013,DL,2013-07-31T21:00:00Z,,
2013,EV,2013-07-31T21:00:00Z,,
2013,B6,2013-07-31T21:00:00Z,,
2013,B6,2013-07-31T20:00:00Z,,
2013,MQ,2013-07-31T21:00:00Z,,
2013,9E,2013-07-31T21:00:00Z,,
2013,DL,2013-07-31T21:00:00Z,,
2013,B6,2013-07-31T21:00:00Z,,
2013,WN,2013-07-31T21:00:00Z,,
2013,DL,2013-07-31T21:00:00Z,,
2013,EV,2013-07-31T21:00:00Z,,
2013,B6,2013-07-31T21:00:00Z,,
2013,B6,2013-07-31T21:00:00Z,,
2013,EV,2013-07-31T20:00:00Z,,
2013,US,2013-07-31T21:00:00Z,,
2013,US,2013-07-31T22:00:00Z,,
2013,MQ,2013-07-31T22:00:00Z,,
2013,EV,2013-07-31T21:00:00Z,,
2013,AA,2013-07-31T22:00:00Z,,
2013,AA,2013-07-31T21:00:00Z,,
2013,DL,2013-07-31T22:00:00Z,,
2013,9E,2013-07-31T21:00:00Z,,
2013,DL,2013-07-31T21:00:00Z,,
2013,9E,2013-07-31T22:00:00Z,,
2013,B6,2013-07-31T22:00:00Z,,
2013,UA,2013-07-31T21:00:00Z,,
2013,UA,2013-07-31T22:00:00Z,,
2013,EV,2013-07-31T22:00:00Z,,
2013,US,2013-07-31T22:00:00Z,,
2013,US,2013-07-31T22:00:00Z,,
2013,AA,2013-07-31T22:00:00Z,,
2013,AA,2013-07-31T22:00:00Z,,
2013,VX,2013-07-31T21:00:00Z,,
2013,DL,2013-07-31T22:00:00Z,,
2013,UA,2013-07-31T21:00:00Z,,
2013,B6,2013-07-31T22:00:00Z,,
2013,UA,2013-07-31T22:00:00Z,,
2013,AA,2013-07-31T22:00:00Z,,
2013,AA,2013-07-31T22:00:00Z,,
2013,EV,2013-07-31T21:00:00Z,,
2013,B6,2013-07-31T22:00:00Z,,
2013,B6,2013-07-31T22:00:00Z,,
2013,UA,2013-07-31T22:00:00Z,,
2013,DL,2013-07-31T22:00:00Z,,
2013,9E,2013-07-31T22:00:00Z,,
2013,UA,2013-07-31T22:00:00Z,,
2013,EV,2013-07-31T21:00:00Z,,
2013,B6,2013-07-31T22:00:00Z,,
2013,UA,2013-07-31T21:00:00Z,,
2013,MQ,2013-07-31T22:00:00Z,,
2013,EV,2013-07-31T22:00:00Z,,
2013,B6,2013-07-31T22:00:00Z,,
2013,B6,2013-07-31T22:00:00Z,,
2013,EV,2013-07-31T22:00:00Z,,
2013,B6,2013-07-31T22:00:00Z,,
2013,UA,2013-07-31T22:00:00Z,,
2013,DL,2013-07-31T22:00:00Z,,
2013,EV,2013-07-31T22:00:00Z,,
2013,UA,2013-07-31T22:00:00Z,,
2013,EV,2013-07-31T22:00:00Z,,
2013,EV,2013-07-31T22:00:00Z,,
2013,EV,2013-07-31T22:00:00Z,,
2013,UA,2013-07-31T22:00:00Z,,
2013,VX,2013-07-31T22:00:00Z,,
2013,DL,2013-07-31T22:00:00Z,,
2013,UA,2013-07-31T21:00:00Z,,
2013,AA,2013-07-31T22:00:00Z,,
2013,AA,2013-07-31T22:00:00Z,,
2013,YV,2013-07-31T22:00:00Z,,
2013,AA,2013-07-31T22:00:00Z,,
2013,EV,2013-07-31T22:00:00Z,,
2013,B6,2013-07-31T22:00:00Z,,
2013,UA,2013-07-31T22:00:00Z,,
2013,US,2013-07-31T22:00:00Z,,
2013,UA,2013-07-31T22:00:00Z,,
2013,DL,2013-07-31T22:00:00Z,,
2013,EV,2013-07-31T21:00:00Z,,
